1538584256000, fused, 51.7471477, 19.4322655, 10.0, 293.0, true, 7.24, true, 229.0, true
1538584257000, fused, 51.7471728, 19.4321728, 10.0, 293.0, true, 6.48, true, 228.0, true
1538584258000, fused, 51.7471978, 19.4320831, 10.0, 292.0, true, 6.37, true, 229.0, true
1538584259000, fused, 51.7472158, 19.4319942, 10.0, 292.0, true, 6.44, true, 230.0, true
1538584260000, fused, 51.7472264, 19.431905, 10.0, 293.0, true, 6.29, true, 229.0, true
1538584261000, fused, 51.7472475, 19.4318043, 10.0, 293.0, true, 6.29, true, 228.0, true
1538584262000, fused, 51.747269, 19.431722, 10.0, 293.0, true, 6.24, true, 228.0, true
1538584263000, fused, 51.7472943, 19.4316415, 10.0, 293.0, true, 6.2, true, 226.0, true
1538584264000, fused, 51.7473193, 19.4315673, 10.0, 294.0, true, 5.88, true, 226.0, true
1538584265000, fused, 51.7473321, 19.4315061, 10.0, 293.0, true, 4.91, true, 226.0, true
1538584266000, fused, 51.7473399, 19.4314554, 10.0, 293.0, true, 4.21, true, 227.0, true
1538584267000, fused, 51.7473465, 19.4314304, 10.0, 293.0, true, 3.54, true, 228.0, true
1538584268000, fused, 51.7473547, 19.4314048, 10.0, 295.0, true, 3.29, true, 228.0, true
1538584269000, fused, 51.7473622, 19.4313753, 10.0, 292.0, true, 3.51, true, 228.0, true
1538584270000, fused, 51.7473898, 19.4312712, 10.0, 294.0, true, 4.44, true, 228.0, true
1538584271000, fused, 51.7474081, 19.4311998, 10.0, 293.0, true, 5.55, true, 228.0, true
1538584272000, fused, 51.7474295, 19.4311198, 10.0, 293.0, true, 5.99, true, 228.0, true
1538584273000, fused, 51.7474632, 19.4310277, 10.0, 293.0, true, 6.18, true, 227.0, true
1538584274000, fused, 51.7474884, 19.4309449, 10.0, 294.0, true, 6.43, true, 227.0, true
1538584275000, fused, 51.7475084, 19.4308458, 10.0, 294.0, true, 7.26, true, 227.0, true
1538584276000, fused, 51.7475359, 19.4307504, 10.0, 294.0, true, 7.19, true, 226.0, true
1538584277000, fused, 51.7475648, 19.4306569, 10.0, 295.0, true, 6.89, true, 226.0, true
1538584278000, fused, 51.7475952, 19.4305642, 10.0, 294.0, true, 6.44, true, 225.0, true
1538584279000, fused, 51.7476108, 19.4305027, 10.0, 295.0, true, 5.28, true, 225.0, true
1538584280000, fused, 51.7476268, 19.4304329, 10.0, 293.0, true, 4.59, true, 225.0, true
1538584281000, fused, 51.7476279, 19.4304315, 10.0, 295.0, true, 1.98, true, 225.0, true
1538584282000, fused, 51.7476313, 19.4304217, 10.0, 295.0, true, 1.0, true, 225.0, true
1538584283000, fused, 51.7476312, 19.4304174, 10.0, 295.0, true, 0.52, true, 225.0, true
1538584284000, fused, 51.747631, 19.4304096, 10.0, 295.0, true, 0.61, true, 225.0, true
1538584285000, fused, 51.7476317, 19.4304003, 10.0, 295.0, true, 0.77, true, 226.0, true
1538584286000, fused, 51.7476366, 19.4303862, 10.0, 291.0, true, 2.29, true, 226.0, true
1538584287000, fused, 51.7476444, 19.4303615, 10.0, 296.0, true, 3.41, true, 227.0, true
1538584288000, fused, 51.7476828, 19.4302588, 10.0, 296.0, true, 4.47, true, 227.0, true
1538584289000, fused, 51.7476973, 19.4302005, 10.0, 294.0, true, 4.75, true, 227.0, true
1538584290000, fused, 51.7477245, 19.430135, 10.0, 292.0, true, 5.63, true, 226.0, true
1538584291000, fused, 51.7477501, 19.4300425, 10.0, 293.0, true, 6.58, true, 226.0, true
1538584292000, fused, 51.7477756, 19.4299533, 10.0, 293.0, true, 7.17, true, 226.0, true
1538584293000, fused, 51.7478094, 19.4298412, 10.0, 294.0, true, 8.47, true, 227.0, true
1538584294000, fused, 51.7478422, 19.4297297, 10.0, 295.0, true, 8.92, true, 227.0, true
1538584295000, fused, 51.7478888, 19.4296357, 10.0, 299.0, true, 8.91, true, 226.0, true
1538584296000, fused, 51.7479188, 19.4295345, 10.0, 296.0, true, 8.34, true, 227.0, true
1538584297000, fused, 51.7479523, 19.4294431, 10.0, 296.0, true, 7.82, true, 227.0, true
1538584298000, fused, 51.7479699, 19.4293539, 10.0, 294.0, true, 6.91, true, 228.0, true
1538584299000, fused, 51.7479817, 19.4292779, 10.0, 293.0, true, 5.33, true, 228.0, true
1538584300000, fused, 51.747983, 19.4292481, 10.0, 293.0, true, 3.57, true, 230.0, true
1538584301000, fused, 51.7479864, 19.429227, 10.0, 294.0, true, 2.29, true, 230.0, true
1538584302000, fused, 51.7479889, 19.429215, 10.0, 294.0, true, 0.95, true, 230.0, true
1538584303000, fused, 51.7479903, 19.4292125, 10.0, 0.0, false, 0.0, true, 230.0, true
1538584304000, fused, 51.7479918, 19.4292107, 10.0, 0.0, false, 0.0, true, 231.0, true
1538584305000, fused, 51.7479938, 19.4292088, 10.0, 0.0, false, 0.0, true, 230.0, true
1538584306000, fused, 51.7479948, 19.4292077, 10.0, 0.0, false, 0.0, true, 230.0, true
1538584307000, fused, 51.7479951, 19.4292075, 10.0, 0.0, false, 0.0, true, 230.0, true
1538584308000, fused, 51.7479957, 19.4292093, 10.0, 0.0, false, 0.0, true, 230.0, true
1538584309000, fused, 51.7479957, 19.42921, 10.0, 0.0, false, 0.0, true, 230.0, true
1538584310000, fused, 51.7479959, 19.4292103, 10.0, 0.0, false, 0.0, true, 230.0, true
1538584311000, fused, 51.7479958, 19.4292109, 10.0, 0.0, false, 0.0, true, 230.0, true
1538584312000, fused, 51.7479958, 19.4292116, 10.0, 0.0, false, 0.0, true, 230.0, true
1538584313000, fused, 51.7479955, 19.4292096, 10.0, 0.0, false, 0.0, true, 230.0, true
1538584314000, fused, 51.7479951, 19.4292083, 10.0, 0.0, false, 0.0, true, 230.0, true
1538584315000, fused, 51.7479946, 19.4292073, 10.0, 0.0, false, 0.0, true, 230.0, true
1538584316000, fused, 51.747994, 19.4292068, 10.0, 0.0, false, 0.0, true, 231.0, true
1538584317000, fused, 51.7479936, 19.4292064, 10.0, 0.0, false, 0.0, true, 231.0, true
1538584318000, fused, 51.7479931, 19.4292063, 10.0, 0.0, false, 0.0, true, 231.0, true
1538584319000, fused, 51.7479927, 19.4292061, 10.0, 0.0, false, 0.0, true, 231.0, true
1538584320000, fused, 51.7479924, 19.4292059, 10.0, 0.0, false, 0.0, true, 231.0, true
1538584321000, fused, 51.747992, 19.4292056, 10.0, 0.0, false, 0.0, true, 231.0, true
1538584322000, fused, 51.7479917, 19.4292054, 10.0, 0.0, false, 0.0, true, 231.0, true
1538584323000, fused, 51.7479914, 19.4292051, 10.0, 0.0, false, 0.0, true, 231.0, true
1538584324000, fused, 51.7479912, 19.429205, 10.0, 0.0, false, 0.0, true, 231.0, true
1538584325000, fused, 51.7479911, 19.4292048, 10.0, 0.0, false, 0.0, true, 231.0, true
1538584326000, fused, 51.7479909, 19.4292044, 10.0, 0.0, false, 0.0, true, 231.0, true
1538584327000, fused, 51.7479908, 19.429204, 10.0, 0.0, false, 0.0, true, 231.0, true
1538584328000, fused, 51.7479907, 19.4292037, 10.0, 0.0, false, 0.0, true, 231.0, true
1538584329000, fused, 51.7479908, 19.4292035, 10.0, 0.0, false, 0.0, true, 231.0, true
1538584330000, fused, 51.7479907, 19.4292033, 10.0, 0.0, false, 0.0, true, 231.0, true
1538584331000, fused, 51.7479906, 19.429203, 10.0, 0.0, false, 0.0, true, 231.0, true
1538584332000, fused, 51.7479906, 19.4292028, 10.0, 0.0, false, 0.0, true, 231.0, true
1538584333000, fused, 51.7479905, 19.4292025, 10.0, 0.0, false, 0.0, true, 231.0, true
1538584334000, fused, 51.7479904, 19.4292022, 10.0, 0.0, false, 0.0, true, 231.0, true
1538584335000, fused, 51.7479904, 19.429202, 10.0, 0.0, false, 0.0, true, 231.0, true
1538584336000, fused, 51.7479903, 19.4292018, 10.0, 0.0, false, 0.0, true, 231.0, true
